Complaint_ID,Customer_ID,Complaint_Date,Category,Channel,Resolution_TAT_Days,CSAT_Score
CMP_0010221,CUST_09139,2022-01-25,KYC,Digital,8,5
CMP_0010222,CUST_08206,2023-10-27,Service,Phone,5,4
CMP_0010223,CUST_06547,2023-06-09,Service,Phone,15,4
CMP_0010224,CUST_05257,2025-09-04,Service,Phone,8,2
CMP_0010225,CUST_03624,2026-04-26,KYC,Phone,1,5
CMP_0010226,CUST_03601,2025-06-12,Fees,Branch,1,4
CMP_0010227,CUST_00228,2025-12-31,Fraud,Branch,10,5
CMP_0010228,CUST_03921,2024-06-19,Service,Phone,5,4
CMP_0010229,CUST_05169,2025-01-06,Service,Digital,3,4
CMP_0010230,CUST_04673,2022-02-27,Fees,Digital,9,4
CMP_0010231,CUST_00944,2023-04-02,Service,Phone,53,3
CMP_0010232,CUST_08905,2023-04-20,Service,Branch,5,5
CMP_0010233,CUST_00043,2023-04-02,Service,Digital,15,4
CMP_0010234,CUST_04737,2024-08-18,KYC,Digital,6,4
CMP_0010235,CUST_04422,2024-03-15,Fees,Phone,2,5
CMP_0010236,CUST_07132,2024-02-24,Fees,Digital,2,4
CMP_0010237,CUST_04113,2025-11-16,Fees,Digital,4,4
CMP_0010238,CUST_06110,2026-01-03,KYC,Branch,3,3
CMP_0010239,CUST_00438,2024-06-20,Service,Branch,6,5
CMP_0010240,CUST_05672,2024-11-22,Service,Phone,4,3
CMP_0010241,CUST_08259,2022-11-17,KYC,Branch,7,5
CMP_0010242,CUST_01963,2024-02-23,Service,Phone,60,4
CMP_0010243,CUST_05503,2024-02-23,Service,Phone,9,4
CMP_0010244,CUST_05179,2024-12-19,Fees,Phone,10,2
CMP_0010245,CUST_03688,2024-07-12,Fees,Phone,3,4
CMP_0010246,CUST_03373,2024-05-23,Fees,Phone,3,4
CMP_0010247,CUST_07028,2023-03-04,Service,Phone,2,4
CMP_0010248,CUST_08228,2026-02-21,Fees,Digital,33,5
CMP_0010249,CUST_00839,2026-05-01,Fraud,Phone,7,4
CMP_0010250,CUST_08638,2023-05-26,KYC,Branch,7,4
CMP_0010251,CUST_03038,2022-12-03,KYC,Phone,7,3
CMP_0010252,CUST_01839,2023-01-21,Service,Digital,2,3
CMP_0010253,CUST_03039,2023-01-18,Service,Phone,5,4
CMP_0010254,CUST_10169,2026-05-30,Service,Phone,5,5
CMP_0010255,CUST_05608,2023-02-28,KYC,Digital,4,3
CMP_0010256,CUST_08424,2022-05-08,Fraud,Branch,7,5
CMP_0010257,CUST_09540,2022-11-07,Fees,Phone,11,4
CMP_0010258,CUST_03843,2025-01-12,Service,Branch,7,4
CMP_0010259,CUST_10154,2025-09-11,Fees,Digital,11,4
CMP_0010260,CUST_07448,2022-06-01,Fees,Phone,4,1
CMP_0010261,CUST_06609,2024-08-29,Fraud,Branch,9,4
CMP_0010262,CUST_08420,2022-06-28,Fees,Digital,53,1
CMP_0010263,CUST_02178,2023-06-20,Service,Phone,3,2
CMP_0010264,CUST_01708,2023-01-25,Service,Branch,7,2
CMP_0010265,CUST_05361,2026-06-06,Fraud,Digital,5,5
CMP_0010266,CUST_02480,2023-12-23,Fees,Branch,3,5
CMP_0010267,CUST_08029,2026-01-27,Service,Branch,10,3
CMP_0010268,CUST_04974,2025-10-04,Fees,Digital,1,3
CMP_0010269,CUST_01543,2025-04-08,KYC,Digital,65,5
CMP_0010270,CUST_07360,2025-04-11,Service,Branch,8,1
CMP_0010271,CUST_02123,2024-03-13,Fees,Phone,7,5
CMP_0010272,CUST_09847,2022-06-05,Fees,Digital,4,4
CMP_0010273,CUST_09504,2022-01-13,Fees,Phone,1,5
CMP_0010274,CUST_09946,2024-09-19,Service,Digital,9,5
CMP_0010275,CUST_07072,2024-07-16,Fraud,Phone,6,4
CMP_0010276,CUST_05090,2022-07-12,Service,Branch,17,3
CMP_0010277,CUST_05557,2025-08-21,KYC,Branch,7,5
CMP_0010278,CUST_00056,2024-04-01,Service,Digital,1,5
CMP_0010279,CUST_07140,2022-04-26,KYC,Branch,41,3
CMP_0010280,CUST_01615,2024-11-16,Service,Branch,3,5
CMP_0010281,CUST_04541,2024-10-30,Service,Branch,4,5
CMP_0010282,CUST_01475,2022-04-09,Fees,Digital,2,1
CMP_0010283,CUST_02127,2025-04-18,Fees,Phone,17,4
CMP_0010284,CUST_03085,2025-12-09,Fraud,Digital,8,3
CMP_0010285,CUST_00397,2025-10-04,Service,Digital,6,5
CMP_0010286,CUST_00682,2025-05-01,Service,Branch,4,4
CMP_0010287,CUST_05758,2025-06-28,Service,Phone,3,5
CMP_0010288,CUST_08334,2025-05-28,Service,Branch,16,1
CMP_0010289,CUST_08433,2024-09-26,Service,Branch,2,5
CMP_0010290,CUST_03237,2024-02-21,Service,Phone,42,3
CMP_0010291,CUST_01417,2022-08-04,KYC,Branch,4,1
CMP_0010292,CUST_03880,2023-12-29,Service,Branch,5,3
CMP_0010293,CUST_08009,2024-03-10,Fees,Phone,7,4
CMP_0010294,CUST_09070,2022-12-10,Service,Branch,3,3
CMP_0010295,CUST_09378,2022-12-05,Service,Phone,2,5
CMP_0010296,CUST_02868,2024-05-05,Service,Phone,3,5
CMP_0010297,CUST_07160,2023-10-24,Fees,Branch,5,4
CMP_0010298,CUST_09927,2026-03-14,Fees,Phone,10,4
CMP_0010299,CUST_07465,2022-09-09,KYC,Digital,57,5
CMP_0010300,CUST_03555,2026-04-11,Service,Digital,1,3
CMP_0010301,CUST_08011,2022-06-09,Fraud,Phone,4,5
CMP_0010302,CUST_03100,2025-12-24,Fees,Branch,2,5
CMP_0010303,CUST_09433,2025-03-24,Fees,Phone,40,2
CMP_0010304,CUST_08800,2026-04-25,Service,Phone,4,5
CMP_0010305,CUST_07887,2024-07-31,Service,Digital,4,5
CMP_0010306,CUST_05409,2024-09-13,Service,Digital,4,4
CMP_0010307,CUST_06621,2024-06-07,Service,Digital,56,4
CMP_0010308,CUST_07111,2024-05-14,Service,Branch,3,4
CMP_0010309,CUST_08776,2022-11-01,Service,Digital,7,4
CMP_0010310,CUST_04343,2022-11-18,Service,Branch,1,4
CMP_0010311,CUST_03252,2022-11-05,Fees,Branch,1,4
CMP_0010312,CUST_04710,2024-11-01,Service,Phone,4,4
CMP_0010313,CUST_01003,2024-09-27,Fees,Digital,3,4
CMP_0010314,CUST_07667,2024-10-26,Fees,Digital,2,5
CMP_0010315,CUST_03668,2025-06-01,Fees,Digital,5,5
CMP_0010316,CUST_05402,2023-04-11,Service,Branch,5,4
CMP_0010317,CUST_00093,2022-04-07,Fees,Digital,22,2
CMP_0010318,CUST_10033,2022-07-02,Service,Digital,1,5
CMP_0010319,CUST_03276,2024-02-15,Service,Digital,5,5
CMP_0010320,CUST_04471,2023-11-17,Service,Digital,24,5
CMP_0010321,CUST_09820,2023-04-11,Fees,Phone,21,5
CMP_0010322,CUST_09708,2026-03-03,Service,Digital,4,4
CMP_0010323,CUST_02966,2026-06-22,KYC,Phone,3,5
CMP_0010324,CUST_00370,2022-06-24,Fees,Phone,3,2
CMP_0010325,CUST_04298,2025-02-08,KYC,Digital,2,2
CMP_0010326,CUST_05507,2023-03-14,Service,Branch,4,5
CMP_0010327,CUST_06094,2022-10-27,KYC,Phone,3,3
CMP_0010328,CUST_08975,2023-12-11,Fees,Branch,4,3
CMP_0010329,CUST_02518,2024-03-10,KYC,Branch,5,5
CMP_0010330,CUST_09532,2022-03-21,KYC,Digital,10,4
CMP_0010331,CUST_08399,2022-12-26,Fees,Digital,7,5
CMP_0010332,CUST_05732,2023-05-09,Service,Phone,14,4
CMP_0010333,CUST_04470,2023-12-14,Fees,Phone,4,3
CMP_0010334,CUST_02574,2023-05-17,KYC,Branch,71,4
CMP_0010335,CUST_00782,2026-01-31,Service,Digital,11,4
CMP_0010336,CUST_00967,2024-06-29,Service,Digital,6,4
CMP_0010337,CUST_05264,2025-12-08,Fraud,Phone,2,3
CMP_0010338,CUST_06606,2023-05-02,Service,Branch,15,4
CMP_0010339,CUST_07340,2025-10-30,Fees,Phone,16,3
CMP_0010340,CUST_00499,2024-03-30,Fees,Digital,5,4
CMP_0010341,CUST_02853,2024-05-08,Service,Phone,9,5
CMP_0010342,CUST_02343,2024-08-23,Fees,Branch,1,3
CMP_0010343,CUST_01758,2025-06-12,KYC,Branch,8,5
CMP_0010344,CUST_03812,2024-06-05,Fees,Branch,36,2
CMP_0010345,CUST_07451,2022-02-22,Service,Branch,1,4
CMP_0010346,CUST_02094,2025-04-13,Service,Phone,7,4
CMP_0010347,CUST_05876,2025-10-27,Fees,Phone,4,5
CMP_0010348,CUST_06695,2024-06-15,Service,Phone,1,3
CMP_0010349,CUST_04425,2022-08-27,Fees,Branch,6,5
CMP_0010350,CUST_02042,2022-03-19,Service,Digital,5,5
CMP_0010351,CUST_06307,2024-10-24,KYC,Digital,4,2
CMP_0010352,CUST_09066,2026-02-21,Fees,Digital,5,3
CMP_0010353,CUST_04684,2022-09-01,Fees,Digital,1,5
CMP_0010354,CUST_03265,2023-05-05,Fees,Phone,10,5
CMP_0010355,CUST_03864,2025-03-11,Fraud,Phone,8,4
CMP_0010356,CUST_04648,2024-09-01,Service,Phone,7,5
CMP_0010357,CUST_06526,2025-07-27,Fees,Branch,20,4
CMP_0010358,CUST_05131,2026-07-28,Service,Branch,69,3
CMP_0010359,CUST_06104,2022-12-20,Service,Digital,5,2
CMP_0010360,CUST_06419,2024-04-10,Fees,Branch,3,5
CMP_0010361,CUST_07614,2022-10-11,Fees,Phone,14,5
CMP_0010362,CUST_07024,2024-11-07,Fees,Phone,6,3
CMP_0010363,CUST_05697,2023-07-28,KYC,Phone,1,3
CMP_0010364,CUST_02064,2026-08-04,Fees,Branch,3,1
CMP_0010365,CUST_06759,2026-06-19,Fraud,Phone,3,2
CMP_0010366,CUST_00717,2023-02-04,Fraud,Branch,2,4
CMP_0010367,CUST_09717,2026-05-16,Fees,Digital,5,3
CMP_0010368,CUST_01438,2022-05-12,KYC,Phone,12,2
CMP_0010369,CUST_03314,2025-06-26,Service,Branch,3,4
CMP_0010370,CUST_06466,2022-11-04,Fraud,Branch,15,5
CMP_0010371,CUST_03158,2025-06-04,Fees,Digital,2,5
CMP_0010372,CUST_00172,2023-05-23,Fraud,Branch,11,5
CMP_0010373,CUST_06303,2022-03-29,KYC,Branch,2,5
CMP_0010374,CUST_02242,2023-09-06,Fees,Digital,6,4
CMP_0010375,CUST_01085,2022-04-17,Fees,Phone,5,5
CMP_0010376,CUST_00396,2025-09-24,Service,Digital,2,4
CMP_0010377,CUST_06039,2022-02-17,Service,Digital,5,1
CMP_0010378,CUST_08461,2022-11-25,KYC,Branch,6,5
CMP_0010379,CUST_00316,2023-08-08,Service,Phone,16,5
CMP_0010380,CUST_10013,2023-11-22,Fees,Branch,11,4
CMP_0010381,CUST_01686,2025-06-01,Service,Phone,12,3
CMP_0010382,CUST_03276,2025-04-29,Service,Digital,8,5
CMP_0010383,CUST_08252,2022-05-06,Service,Phone,1,5
CMP_0010384,CUST_08315,2024-10-16,Fraud,Phone,6,5
CMP_0010385,CUST_06103,2025-12-04,Fees,Branch,3,2
CMP_0010386,CUST_00227,2022-06-30,Service,Digital,68,4
CMP_0010387,CUST_06007,2026-07-12,Fees,Phone,13,5
CMP_0010388,CUST_01725,2024-03-06,Fraud,Phone,1,4
CMP_0010389,CUST_03922,2022-05-29,Fees,Branch,17,4
CMP_0010390,CUST_03996,2024-05-16,Fees,Branch,1,3
CMP_0010391,CUST_01193,2022-02-27,Service,Branch,13,2
CMP_0010392,CUST_08223,2022-01-10,Service,Phone,8,2
CMP_0010393,CUST_08496,2023-12-28,Service,Branch,2,3
CMP_0010394,CUST_03163,2023-03-06,Service,Phone,7,4
CMP_0010395,CUST_06414,2025-06-28,KYC,Digital,5,2
CMP_0010396,CUST_04775,2023-11-26,Service,Phone,8,4
CMP_0010397,CUST_09029,2024-01-07,KYC,Branch,5,1
CMP_0010398,CUST_10096,2022-03-26,Fees,Branch,8,5
CMP_0010399,CUST_04123,2024-08-22,Service,Branch,7,2
CMP_0010400,CUST_07435,2022-05-27,KYC,Digital,7,2
CMP_0010401,CUST_01952,2025-08-07,Fees,Branch,4,4
CMP_0010402,CUST_06960,2026-05-08,Fees,Digital,4,2
CMP_0010403,CUST_06113,2023-01-24,Service,Branch,18,3
CMP_0010404,CUST_06388,2023-02-10,Fees,Branch,9,5
CMP_0010405,CUST_07993,2024-01-06,Service,Phone,7,1
CMP_0010406,CUST_08541,2026-02-09,KYC,Phone,3,5
CMP_0010407,CUST_02640,2022-05-17,Fraud,Branch,5,4
CMP_0010408,CUST_02543,2024-05-14,Fees,Branch,2,3
CMP_0010409,CUST_06326,2026-03-05,Service,Branch,10,5
CMP_0010410,CUST_00338,2025-08-26,Service,Digital,5,5
CMP_0010411,CUST_09247,2023-01-30,Fees,Phone,5,3
CMP_0010412,CUST_10046,2025-01-26,Service,Branch,25,5
CMP_0010413,CUST_01338,2025-04-23,Service,Digital,17,5
CMP_0010414,CUST_04437,2023-03-25,Fees,Phone,8,4
CMP_0010415,CUST_06102,2023-09-03,Fraud,Phone,11,5
CMP_0010416,CUST_09943,2024-11-03,Service,Branch,4,5
CMP_0010417,CUST_00169,2025-03-11,Service,Branch,5,4
CMP_0010418,CUST_05681,2025-10-05,KYC,Digital,2,5
CMP_0010419,CUST_01661,2024-01-17,Fraud,Phone,6,5
CMP_0010420,CUST_08014,2024-08-18,Service,Phone,14,1
CMP_0010421,CUST_07675,2025-04-05,Fees,Digital,1,1
CMP_0010422,CUST_01062,2022-02-21,Service,Branch,12,4
CMP_0010423,CUST_00519,2024-10-16,Fees,Branch,2,3
CMP_0010424,CUST_07130,2026-01-10,Service,Phone,5,1
CMP_0010425,CUST_00890,2022-02-03,KYC,Digital,9,2
CMP_0010426,CUST_06700,2026-04-14,Fees,Phone,9,5
CMP_0010427,CUST_00177,2022-05-12,Service,Phone,4,3
CMP_0010428,CUST_07251,2022-09-09,Fees,Phone,25,4
CMP_0010429,CUST_05894,2025-11-25,Service,Phone,6,2
CMP_0010430,CUST_07726,2023-11-29,KYC,Phone,13,5
CMP_0010431,CUST_10107,2023-08-02,Fees,Branch,11,4
CMP_0010432,CUST_02108,2024-05-25,Service,Digital,66,1
CMP_0010433,CUST_00082,2023-09-18,Service,Digital,3,3
CMP_0010434,CUST_06101,2025-07-11,Service,Branch,11,4
CMP_0010435,CUST_01432,2024-07-03,Service,Digital,3,4
CMP_0010436,CUST_06461,2023-08-05,Fees,Branch,11,2
CMP_0010437,CUST_06746,2022-11-07,Service,Phone,7,5
CMP_0010438,CUST_03208,2024-01-31,Service,Phone,2,5
CMP_0010439,CUST_03003,2026-03-01,KYC,Phone,18,5
CMP_0010440,CUST_04307,2026-02-24,Fees,Branch,9,3
CMP_0010441,CUST_05943,2023-12-19,KYC,Phone,9,3
CMP_0010442,CUST_04949,2025-04-26,Service,Branch,6,3
CMP_0010443,CUST_03037,2023-08-11,KYC,Digital,5,2
CMP_0010444,CUST_09124,2026-01-25,Fees,Digital,3,4
CMP_0010445,CUST_08318,2022-09-16,Service,Phone,19,1
CMP_0010446,CUST_00875,2024-09-29,KYC,Digital,8,2
CMP_0010447,CUST_03303,2024-12-28,Fees,Digital,11,4
CMP_0010448,CUST_09798,2025-07-14,Fees,Digital,4,4
CMP_0010449,CUST_03283,2026-04-07,Service,Branch,75,4
CMP_0010450,CUST_05494,2022-10-20,Service,Branch,35,5
CMP_0010451,CUST_04604,2025-11-11,Service,Branch,5,3
CMP_0010452,CUST_04476,2023-07-02,KYC,Phone,6,5
CMP_0010453,CUST_05677,2023-05-05,Fees,Phone,5,5
CMP_0010454,CUST_10131,2022-04-04,Service,Phone,3,4
CMP_0010455,CUST_02889,2024-05-22,Service,Digital,55,4
CMP_0010456,CUST_04327,2025-01-21,KYC,Phone,6,5
CMP_0010457,CUST_05111,2022-02-18,Service,Phone,12,2
CMP_0010458,CUST_08577,2022-11-24,KYC,Branch,3,3
CMP_0010459,CUST_01358,2024-05-01,KYC,Branch,21,5
CMP_0010460,CUST_04785,2024-05-21,KYC,Branch,5,3
CMP_0010461,CUST_07359,2022-04-07,Service,Branch,4,5
CMP_0010462,CUST_08179,2023-04-21,Service,Branch,4,4
CMP_0010463,CUST_07201,2025-02-14,Fees,Branch,5,3
CMP_0010464,CUST_07491,2022-01-20,KYC,Digital,12,4
CMP_0010465,CUST_01982,2026-03-18,Service,Digital,11,5
CMP_0010466,CUST_00876,2022-05-29,Service,Branch,7,3
CMP_0010467,CUST_07628,2023-11-04,Service,Branch,3,5
CMP_0010468,CUST_05917,2025-12-23,KYC,Digital,3,5
CMP_0010469,CUST_02287,2024-10-02,Service,Phone,64,4
CMP_0010470,CUST_05314,2024-07-15,Fraud,Branch,5,5
CMP_0010471,CUST_00711,2024-06-19,Fees,Digital,32,1
CMP_0010472,CUST_09469,2025-01-09,Service,Branch,3,5
CMP_0010473,CUST_02159,2025-02-03,Fraud,Branch,8,5
CMP_0010474,CUST_00054,2022-08-11,Fees,Branch,16,3
CMP_0010475,CUST_08660,2023-06-03,KYC,Digital,7,2
CMP_0010476,CUST_01159,2023-10-17,KYC,Branch,5,4
CMP_0010477,CUST_05764,2022-05-10,Service,Branch,3,3
CMP_0010478,CUST_09157,2025-05-09,KYC,Phone,4,5
CMP_0010479,CUST_01264,2023-05-02,Fees,Branch,28,1
CMP_0010480,CUST_03637,2024-01-05,Service,Digital,2,5
CMP_0010481,CUST_01206,2023-09-08,Fees,Phone,52,5
CMP_0010482,CUST_01603,2023-12-17,KYC,Phone,7,4
CMP_0010483,CUST_08760,2025-03-11,Service,Branch,6,4
CMP_0010484,CUST_03963,2023-12-27,Service,Phone,4,4
CMP_0010485,CUST_08931,2025-02-17,Service,Digital,4,5
CMP_0010486,CUST_08434,2025-10-15,Fees,Digital,4,4
CMP_0010487,CUST_01579,2025-05-27,Service,Phone,14,3
CMP_0010488,CUST_01802,2022-10-12,Fees,Branch,46,1
CMP_0010489,CUST_10016,2023-01-11,Service,Digital,5,4
CMP_0010490,CUST_00666,2025-07-31,Fees,Phone,5,5
CMP_0010491,CUST_05149,2025-12-15,Fees,Phone,27,1
CMP_0010492,CUST_08460,2026-05-13,Service,Phone,5,3
CMP_0010493,CUST_10065,2024-07-01,Service,Digital,5,4
CMP_0010494,CUST_06889,2023-05-10,Fees,Branch,6,5
CMP_0010495,CUST_06271,2026-08-11,Service,Digital,1,5
CMP_0010496,CUST_09336,2025-05-04,Service,Phone,10,5
CMP_0010497,CUST_08891,2023-12-13,Service,Digital,10,2
CMP_0010498,CUST_03097,2022-05-13,Service,Digital,3,5
CMP_0010499,CUST_03476,2025-04-02,Fees,Digital,5,5
CMP_0010500,CUST_06826,2022-01-03,KYC,Branch,7,4
CMP_0010501,CUST_00020,2023-01-01,Service,Branch,9,4
CMP_0010502,CUST_06083,2024-01-10,Service,Branch,2,3
CMP_0010503,CUST_03262,2023-03-18,Fees,Digital,1,1
CMP_0010504,CUST_00389,2022-07-26,Fees,Branch,16,5
CMP_0010505,CUST_03328,2023-04-18,Service,Digital,8,4
CMP_0010506,CUST_09798,2022-11-30,Service,Branch,1,1
CMP_0010507,CUST_07177,2025-05-16,Fees,Branch,11,2
CMP_0010508,CUST_05400,2022-06-18,Fees,Branch,2,5
CMP_0010509,CUST_03450,2024-05-10,Service,Phone,13,4
CMP_0010510,CUST_04478,2024-08-25,Service,Branch,13,5
CMP_0010511,CUST_04472,2022-09-15,Fees,Branch,1,4
CMP_0010512,CUST_04296,2025-09-09,Service,Phone,8,2
CMP_0010513,CUST_06792,2024-08-13,KYC,Digital,7,5
CMP_0010514,CUST_00682,2026-02-23,Fees,Digital,6,2
CMP_0010515,CUST_00037,2022-11-02,Service,Branch,8,4
CMP_0010516,CUST_04245,2025-07-02,Service,Branch,6,1
CMP_0010517,CUST_04588,2022-03-28,KYC,Digital,13,4
CMP_0010518,CUST_00941,2025-08-23,Fees,Branch,1,5
CMP_0010519,CUST_08515,2023-08-03,Fraud,Phone,7,5
CMP_0010520,CUST_01919,2025-11-26,Fees,Phone,5,4
CMP_0010521,CUST_07606,2023-12-13,Fees,Digital,34,5
CMP_0010522,CUST_03742,2022-11-28,Service,Phone,21,5
CMP_0010523,CUST_05291,2022-06-02,Fees,Branch,1,4
CMP_0010524,CUST_00200,2025-11-09,KYC,Branch,14,5
CMP_0010525,CUST_06947,2023-08-19,Service,Phone,5,4
CMP_0010526,CUST_10126,2025-12-08,Service,Phone,4,4
CMP_0010527,CUST_09804,2022-06-04,Fees,Digital,2,5
CMP_0010528,CUST_00848,2024-05-16,Service,Phone,9,5
CMP_0010529,CUST_06296,2023-11-03,Fraud,Branch,5,5
CMP_0010530,CUST_07255,2026-03-03,Fees,Phone,9,3
CMP_0010531,CUST_03532,2025-09-28,Fees,Digital,8,4
CMP_0010532,CUST_10072,2023-08-09,KYC,Branch,3,4
CMP_0010533,CUST_05138,2026-06-18,Service,Phone,9,5
CMP_0010534,CUST_07124,2024-02-01,Service,Phone,3,3
CMP_0010535,CUST_09628,2024-07-19,Fraud,Phone,3,1
CMP_0010536,CUST_02369,2023-07-05,Fees,Digital,7,4
CMP_0010537,CUST_00800,2024-04-02,Service,Branch,5,5
CMP_0010538,CUST_03986,2026-02-23,Fees,Digital,12,4
CMP_0010539,CUST_02568,2026-06-18,Fees,Phone,11,2
CMP_0010540,CUST_03770,2025-05-09,Fees,Digital,7,5
CMP_0010541,CUST_07234,2025-04-27,Fees,Phone,2,4
CMP_0010542,CUST_09765,2024-07-15,KYC,Phone,7,3
CMP_0010543,CUST_07374,2024-03-13,Fraud,Digital,4,4
CMP_0010544,CUST_03987,2022-09-18,Service,Phone,6,4
CMP_0010545,CUST_06907,2026-03-23,KYC,Phone,5,3
CMP_0010546,CUST_07130,2022-01-04,Service,Branch,5,4
CMP_0010547,CUST_07606,2025-09-16,Service,Branch,5,5
CMP_0010548,CUST_03474,2022-02-16,Fees,Branch,2,1
CMP_0010549,CUST_07381,2022-02-08,Fees,Branch,6,3
CMP_0010550,CUST_06315,2022-09-29,KYC,Branch,1,3
CMP_0010551,CUST_00139,2026-05-01,Service,Phone,4,5
CMP_0010552,CUST_01975,2023-04-29,Service,Branch,1,4
CMP_0010553,CUST_03755,2022-07-21,Service,Digital,10,3
CMP_0010554,CUST_00698,2024-06-29,Service,Branch,5,5
CMP_0010555,CUST_07913,2024-06-17,KYC,Phone,1,5
CMP_0010556,CUST_08089,2022-09-25,Service,Digital,4,5
CMP_0010557,CUST_07620,2024-11-24,Fees,Digital,2,5
CMP_0010558,CUST_08492,2023-08-20,Fees,Phone,3,4
CMP_0010559,CUST_06186,2023-12-28,Service,Phone,4,5
CMP_0010560,CUST_08825,2022-01-09,Service,Digital,2,2
CMP_0010561,CUST_07249,2023-08-29,Fees,Branch,14,5
CMP_0010562,CUST_04229,2022-12-28,KYC,Branch,5,5
CMP_0010563,CUST_00066,2026-03-08,Service,Digital,14,5
CMP_0010564,CUST_00374,2023-12-25,Service,Branch,4,4
CMP_0010565,CUST_06334,2026-07-25,Service,Digital,59,5
CMP_0010566,CUST_01810,2024-01-11,KYC,Phone,5,4
CMP_0010567,CUST_07203,2026-07-28,Service,Phone,20,5
CMP_0010568,CUST_08665,2024-10-17,Fees,Digital,3,2
CMP_0010569,CUST_05191,2023-07-30,Service,Phone,5,5
CMP_0010570,CUST_06523,2026-05-04,Service,Digital,39,3
CMP_0010571,CUST_05518,2024-07-23,Service,Branch,11,2
CMP_0010572,CUST_05185,2025-05-07,Fees,Digital,9,4
CMP_0010573,CUST_08253,2022-03-22,Service,Branch,2,2
CMP_0010574,CUST_06685,2023-12-12,KYC,Branch,6,3
CMP_0010575,CUST_01446,2022-04-28,Fees,Branch,3,5
CMP_0010576,CUST_05200,2025-10-14,Fees,Branch,13,4
CMP_0010577,CUST_01204,2026-04-04,Service,Phone,5,5
CMP_0010578,CUST_07460,2022-04-25,Service,Digital,19,5
CMP_0010579,CUST_07611,2022-05-25,KYC,Phone,4,4
CMP_0010580,CUST_02220,2025-05-22,KYC,Branch,35,5
CMP_0010581,CUST_01168,2023-10-23,Fees,Phone,5,3
CMP_0010582,CUST_07452,2025-06-28,Fees,Branch,9,3
CMP_0010583,CUST_04912,2024-09-05,Service,Phone,3,5
CMP_0010584,CUST_08587,2022-08-31,Fees,Branch,8,3
CMP_0010585,CUST_03103,2022-08-19,Service,Phone,6,5
CMP_0010586,CUST_03827,2022-05-13,Fees,Branch,39,2
CMP_0010587,CUST_07946,2024-02-02,Service,Digital,9,5
CMP_0010588,CUST_05425,2026-07-05,Service,Branch,26,5
CMP_0010589,CUST_02434,2022-02-08,Fees,Phone,13,1
CMP_0010590,CUST_05223,2023-05-26,Fees,Phone,6,4
CMP_0010591,CUST_01342,2024-03-18,Fees,Branch,3,4
CMP_0010592,CUST_02577,2022-06-22,Fees,Branch,5,5
CMP_0010593,CUST_06985,2022-06-07,Service,Branch,2,4
CMP_0010594,CUST_06454,2022-07-30,Service,Branch,6,3
CMP_0010595,CUST_09674,2023-01-28,Fraud,Branch,7,3
CMP_0010596,CUST_07335,2022-05-19,KYC,Branch,3,5
CMP_0010597,CUST_02628,2025-11-17,Service,Branch,5,4
CMP_0010598,CUST_06153,2024-08-03,Service,Branch,9,4
CMP_0010599,CUST_10003,2023-03-29,Service,Digital,5,4
CMP_0010600,CUST_09358,2022-12-20,Service,Phone,8,1
CMP_0010601,CUST_03135,2022-09-10,Fraud,Branch,8,5
CMP_0010602,CUST_07629,2022-09-27,Service,Digital,3,5
CMP_0010603,CUST_08495,2026-06-22,Fees,Digital,3,4
CMP_0010604,CUST_04171,2024-09-19,Service,Branch,2,1
CMP_0010605,CUST_07261,2022-12-31,Fees,Branch,6,2
CMP_0010606,CUST_04565,2026-06-16,Service,Branch,44,4
CMP_0010607,CUST_06149,2025-04-11,Service,Phone,1,4
CMP_0010608,CUST_01993,2023-04-16,Service,Branch,9,5
CMP_0010609,CUST_02190,2023-06-04,KYC,Phone,6,3
CMP_0010610,CUST_01316,2025-12-17,Fees,Phone,11,5
CMP_0010611,CUST_08341,2023-04-04,Fees,Digital,3,5
CMP_0010612,CUST_08069,2023-09-09,KYC,Phone,4,5
CMP_0010613,CUST_06756,2024-04-07,Fees,Digital,1,5
CMP_0010614,CUST_00926,2024-03-28,Fees,Digital,10,4
CMP_0010615,CUST_07891,2025-10-10,Fees,Digital,9,5
CMP_0010616,CUST_04989,2024-11-15,Fraud,Phone,2,3
CMP_0010617,CUST_05308,2023-07-17,KYC,Branch,58,4
CMP_0010618,CUST_09959,2022-10-20,Service,Branch,16,5
CMP_0010619,CUST_00030,2023-09-24,Fees,Branch,8,4
CMP_0010620,CUST_06167,2026-02-22,Service,Phone,44,2
CMP_0010621,CUST_02458,2023-09-20,KYC,Phone,9,3
CMP_0010622,CUST_00045,2026-04-18,Fraud,Digital,5,4
CMP_0010623,CUST_01419,2022-01-25,Fees,Phone,3,2
CMP_0010624,CUST_03825,2025-02-15,Service,Phone,3,5
CMP_0010625,CUST_03495,2023-09-13,Fraud,Branch,11,3
CMP_0010626,CUST_04974,2023-05-06,Service,Branch,7,5
CMP_0010627,CUST_08743,2025-06-07,Fees,Phone,8,4
CMP_0010628,CUST_09252,2023-01-01,KYC,Phone,3,5
CMP_0010629,CUST_04643,2025-05-19,Service,Phone,18,5
CMP_0010630,CUST_02496,2023-07-17,Service,Branch,6,2
CMP_0010631,CUST_01192,2022-10-26,Fraud,Digital,9,5
CMP_0010632,CUST_06380,2022-09-09,Service,Branch,4,4
CMP_0010633,CUST_06736,2025-07-28,Fees,Branch,2,4
CMP_0010634,CUST_02926,2024-01-24,KYC,Phone,5,3
