Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Branch_ID,Relationship_Manager,Account_Type_raw
ACC_010017,CUST_10017,Current,2023-02-25,40890.97,BR017,RM_095,Current
ACC_010018,CUST_10018,Salary,2024-10-29,2930.01,BR049,RM_097,Salary
ACC_010019,CUST_10019,Salary,2022-09-30,37968.92,BR028,RM_038,Salary
ACC_010020,CUST_10020,Savings,2025-06-29,26307.73,BR010,RM_019,Savings
ACC_010021,CUST_10021,Savings,2024-10-30,-3301.3,BR009,RM_032,Savings
ACC_010022,CUST_10022,Salary,2024-05-24,1625.33,BR009,RM_041,Salary
ACC_010023,CUST_10023,Salary,2022-11-17,100151.27,BR038,RM_050,Salary
ACC_010024,CUST_10024,Savings,2021-06-19,8376.86,BR003,RM_031,Savings
ACC_010025,CUST_10025,Savings,2024-01-11,42063.17,BR030,RM_087,Savings
ACC_010026,CUST_10026,Salary,2021-12-15,2990.37,BR040,RM_030,Salary
ACC_010027,CUST_10027,Salary,2026-01-11,114345.06,BR041,RM_057,Salary
ACC_010028,CUST_10028,Current,2022-04-03,16306.66,BR022,RM_034,Current
ACC_010029,CUST_10029,Savings,2026-01-13,13735.69,BR042,RM_037,Savings
ACC_010030,CUST_10030,Savings,2021-12-31,333617.1,BR028,RM_057,Savings
ACC_010031,CUST_10031,Salary,2021-03-14,5512.79,BR039,RM_007,Salary
ACC_010032,CUST_10032,Current,2023-09-21,39499.8,BR019,RM_007,Current
ACC_010033,CUST_10033,Salary,2025-10-12,21788.86,BR033,RM_075,Salary
ACC_010034,CUST_10034,Salary,2025-10-02,113331.86,BR012,RM_066,Salary
ACC_010035,CUST_10035,Current,2023-04-11,6327.26,BR012,RM_026,Current
ACC_010036,CUST_10036,Salary,2021-12-23,5869.89,BR041,RM_057,Salary
ACC_010037,CUST_10037,Current,2024-09-21,53897.51,BR026,RM_068,Current
ACC_010038,CUST_10038,Savings,2025-06-25,3485.53,BR034,RM_082,Savings
ACC_010039,CUST_10039,Salary,2026-02-14,38655.57,BR005,RM_040,Salary
ACC_010040,CUST_10040,Savings,2022-08-21,166523.46,BR012,RM_061,Savings
ACC_010041,CUST_10041,Savings,2022-06-02,5563.47,BR029,RM_037,Savings
ACC_010042,CUST_10042,Savings,2021-11-06,21920.13,BR037,RM_075,Savings
ACC_010043,CUST_10043,Savings,2022-03-15,85641.48,BR050,RM_022,Savings
ACC_010044,CUST_10044,Savings,2022-07-13,3377.84,BR004,RM_086,Savings
ACC_010045,CUST_10045,Savings,2023-08-19,48499.05,BR020,RM_037,Savings
ACC_010046,CUST_10046,Current,2021-09-15,5405.31,BR022,RM_054,Current
ACC_010047,CUST_10047,Savings,2022-08-09,593.41,BR032,RM_018,Savings
ACC_010048,CUST_10048,Current,2022-07-29,26371.63,BR043,RM_037,Current
ACC_010049,CUST_10049,Salary,2023-06-09,26807.58,BR008,RM_038,Salary
ACC_010050,CUST_10050,Savings,2025-04-20,5277.53,BR031,RM_072,Savings
ACC_010051,CUST_10051,Savings,2026-07-01,38119.97,BR015,RM_031,Savings
ACC_010052,CUST_10052,Current,2023-10-29,3261.16,BR017,RM_016,Current
ACC_010053,CUST_10053,Current,2024-11-29,3112.06,BR050,RM_013,Current
ACC_010054,CUST_10054,Savings,2023-03-13,41331.0,BR043,RM_073,Savings
ACC_010055,CUST_10055,Savings,2023-08-18,307492.2,BR030,RM_023,Savings
ACC_010056,CUST_10056,Savings,2025-03-05,354189.89,BR012,RM_094,Savings
ACC_010057,CUST_10057,Savings,2022-06-14,24641.02,BR019,RM_051,Savings
ACC_010058,CUST_10058,Savings,2022-03-10,1815.46,BR009,RM_071,Savings
ACC_010059,CUST_10059,Savings,2026-03-20,305480.22,BR044,RM_010,Savings
ACC_010060,CUST_10060,Savings,2024-07-13,154849.99,BR005,RM_076,Savings
ACC_010061,CUST_10061,Savings,2022-04-11,14401.84,BR023,RM_071,Savings
ACC_010062,CUST_10062,Savings,2025-05-17,41171.36,BR050,RM_088,Savings
ACC_010063,CUST_10063,Salary,2025-07-24,23829.04,BR036,RM_098,Salary
ACC_010064,CUST_10064,Savings,2021-10-17,23030.25,BR005,RM_022,Savings
ACC_010065,CUST_10065,Savings,2021-02-12,51078.68,BR032,RM_029,Savings
ACC_010066,CUST_10066,Salary,2022-11-29,14024.46,BR004,RM_100,Salary
ACC_010067,CUST_10067,Salary,2026-04-15,4529.68,BR028,RM_087,Salary
ACC_010068,CUST_10068,Salary,2022-12-19,824617.95,BR025,RM_095,Salary
ACC_010069,CUST_10069,Savings,2025-10-23,5262.13,BR050,RM_080,Savings
ACC_010070,CUST_10070,Savings,2025-12-23,116886.07,BR014,RM_073,Savings
ACC_010071,CUST_10071,Savings,2021-12-18,542703.18,BR012,RM_077,Savings
ACC_010072,CUST_10072,Savings,2024-12-26,15565.6,BR036,RM_060,Savings
ACC_010073,CUST_10073,Savings,2024-10-31,34143.84,BR015,RM_009,Savings
ACC_010074,CUST_10074,Savings,2023-02-20,3036.68,BR048,RM_063,Savings
ACC_010075,CUST_10075,Savings,2025-11-27,32759.72,BR036,RM_064,Savings
ACC_010076,CUST_10076,Savings,2026-05-08,133988.49,BR029,RM_079,Savings
ACC_010077,CUST_10077,Savings,2022-01-20,12319.68,BR032,RM_004,Savings
ACC_010078,CUST_10078,Savings,2021-02-14,19416.64,BR023,RM_098,Savings
ACC_010079,CUST_10079,Savings,2023-10-25,1116.95,BR050,RM_084,Savings
ACC_010080,CUST_10080,Savings,2025-09-17,10700.61,BR041,RM_093,Savings
ACC_010081,CUST_10081,Savings,2025-11-03,4985.61,BR004,RM_086,Savings
ACC_010082,CUST_10082,Savings,2023-06-17,166296.07,BR034,RM_098,Savings
ACC_010083,CUST_10083,Savings,2024-02-15,3939.12,BR010,RM_081,Savings
ACC_010084,CUST_10084,Savings,2026-06-20,657.56,BR009,RM_058,Savings
ACC_010085,CUST_10085,Savings,2026-01-21,1467.36,BR050,RM_040,Savings
ACC_010086,CUST_10086,Savings,2026-02-23,2774.02,BR020,RM_035,Savings
ACC_010087,CUST_10087,Savings,2021-09-23,14958.52,BR028,RM_091,Savings
ACC_010088,CUST_10088,Savings,2021-07-22,15026.05,BR041,RM_031,Savings
ACC_010089,CUST_10089,Savings,2026-01-29,16752.14,BR009,RM_083,Savings
ACC_010090,CUST_10090,Savings,2024-02-21,57508.5,BR038,RM_082,Savings
ACC_010091,CUST_10091,Current,2025-11-18,1543418.86,BR028,RM_086,Current
ACC_010092,CUST_10092,Savings,2021-03-23,31089.42,BR020,RM_065,Savings
ACC_010093,CUST_10093,Savings,2021-08-09,155138.29,BR002,RM_059,Savings
ACC_010094,CUST_10094,Savings,2023-10-21,186432.42,BR005,RM_025,Savings
ACC_010095,CUST_10095,Current,2022-12-23,391901.28,BR005,RM_016,Current
ACC_010096,CUST_10096,Savings,2026-03-06,35052.36,BR016,RM_045,Savings
ACC_010097,CUST_10097,Savings,2024-05-19,120772.11,BR049,RM_027,Savings
ACC_010098,CUST_10098,Current,2022-09-02,186908.64,BR025,RM_038,Current
ACC_010099,CUST_10099,Savings,2021-02-16,1371.78,BR045,RM_080,Savings
ACC_010100,CUST_10100,Savings,2023-08-18,21624.52,BR040,RM_016,Savings
ACC_010101,CUST_10101,Savings,2021-03-31,3439.31,BR007,RM_082,Savings
ACC_010102,CUST_10102,Savings,2022-08-18,67728.95,BR012,RM_046,Savings
ACC_010103,CUST_10103,Savings,2022-10-20,386322.7,BR039,RM_051,Savings
ACC_010104,CUST_10104,Savings,2023-03-29,2699.91,BR050,RM_095,Savings
ACC_010105,CUST_10105,Salary,2024-09-29,27885.44,BR009,RM_002,Salary
ACC_010106,CUST_10106,Salary,2027-04-16,215359.06,BR024,RM_066,Salary
ACC_010107,CUST_10107,Salary,2025-11-17,13002.9,BR047,RM_068,Salary
ACC_010108,CUST_10108,Savings,2022-04-04,95786.22,BR017,RM_092,Savings
ACC_010109,CUST_10109,Savings,2021-06-04,6503.08,BR044,RM_049,Savings
ACC_010110,CUST_10110,Savings,2024-09-17,68558.62,BR016,RM_028,Savings
ACC_010111,CUST_10111,Savings,2024-10-04,17282.42,BR037,RM_037,Savings
ACC_010112,CUST_10112,Current,2024-09-16,60582.1,BR009,RM_048,Current
ACC_010113,CUST_10113,Savings,2025-03-05,7098.23,BR012,RM_036,Savings
ACC_010114,CUST_10114,Savings,2025-02-20,15869.15,BR047,RM_014,Savings
ACC_010115,CUST_10115,Current,2021-12-16,7769.41,BR004,RM_066,Current
ACC_010116,CUST_10116,Savings,2023-12-26,32006.48,BR048,RM_016,Savings
ACC_010117,CUST_10117,Savings,2024-02-01,140700.65,BR043,RM_077,Savings
ACC_010118,CUST_10118,Savings,2021-01-24,3598.14,BR015,RM_002,Savings
ACC_010119,CUST_10119,Savings,2025-06-11,4470.08,BR030,RM_058,Savings
ACC_010120,CUST_10120,Savings,2024-06-06,1975.18,BR016,RM_055,Savings
ACC_010121,CUST_10121,Savings,2025-04-04,5348.58,BR008,RM_019,Savings
ACC_010122,CUST_10122,Savings,2024-08-08,1216.41,BR042,RM_007,Savings
ACC_010123,CUST_10123,Savings,2025-08-02,34084.78,BR033,RM_021,Savings
ACC_010124,CUST_10124,Salary,2025-11-19,18850.63,BR012,RM_082,Salary
ACC_010125,CUST_10125,Savings,2025-07-18,777.87,BR023,RM_003,Savings
ACC_010126,CUST_10126,Savings,2021-08-29,1760.95,BR028,RM_063,Savings
ACC_010127,CUST_10127,Savings,2024-05-02,41654.36,BR007,RM_032,Savings
ACC_010128,CUST_10128,Savings,2023-09-27,4494.9,BR012,RM_046,Savings
ACC_010129,CUST_10129,Savings,2025-04-11,86532.55,BR027,RM_060,Savings
ACC_010130,CUST_10130,Savings,2025-08-21,2553.95,BR031,RM_006,Savings
ACC_010131,CUST_10131,Current,2023-09-04,6615.51,BR050,RM_051,Current
ACC_010132,CUST_10132,Savings,2026-06-09,12141.87,BR045,RM_077,Savings
ACC_010133,CUST_10133,Savings,2025-04-12,8491.06,BR035,RM_015,Savings
ACC_010134,CUST_10134,Salary,2024-07-26,58886.55,BR001,RM_075,Salary
ACC_010135,CUST_10135,Savings,2022-10-31,3477.08,BR039,RM_020,Savings
ACC_010136,CUST_10136,Savings,2024-08-14,15356.88,BR048,RM_057,Savings
ACC_010137,CUST_10137,Savings,2022-01-26,1258.65,BR049,RM_029,Savings
ACC_010138,CUST_10138,Savings,2021-03-22,42019.51,BR049,RM_040,Savings
ACC_010139,CUST_10139,Savings,2023-10-29,92150.84,BR032,RM_081,Savings
ACC_010140,CUST_10140,Savings,2025-01-21,2238.3,BR048,RM_041,Savings
ACC_010141,CUST_10141,Savings,2023-12-30,161582.87,BR035,RM_030,Savings
ACC_010142,CUST_10142,Savings,2022-01-18,4771.03,BR038,RM_022,Savings
ACC_010143,CUST_10143,Savings,2024-02-09,23452.27,BR003,RM_007,Savings
ACC_010144,CUST_10144,Savings,2023-04-18,108911.89,BR042,RM_086,Savings
ACC_010145,CUST_10145,Savings,2023-05-23,121698.92,BR008,RM_043,Savings
ACC_010146,CUST_10146,Salary,2023-02-06,113754.34,BR050,RM_020,Salary
ACC_010147,CUST_10147,Savings,2026-04-11,161111.63,BR007,RM_040,Savings
ACC_010148,CUST_10148,Savings,2022-09-14,144011.65,BR003,RM_092,Savings
ACC_010149,CUST_10149,Savings,2026-04-20,431.59,BR027,RM_071,Savings
ACC_010150,CUST_10150,Savings,2026-05-24,446923.87,BR033,RM_002,Savings
ACC_010151,CUST_10151,Savings,2024-10-21,39849.24,BR039,RM_052,Savings
ACC_010152,CUST_10152,Savings,2024-12-13,28509.08,BR017,RM_054,Savings
ACC_010153,CUST_10153,Savings,2024-03-23,6841.77,BR014,RM_014,Savings
ACC_010154,CUST_10154,Savings,2026-01-11,3747.47,BR033,RM_036,Savings
ACC_010155,CUST_10155,Current,2024-08-21,1614.34,BR030,RM_084,Current
ACC_010156,CUST_10156,Savings,2021-11-15,914391.67,BR033,RM_076,Savings
ACC_010157,CUST_10157,Savings,2026-02-05,14437.13,BR028,RM_073,Savings
ACC_010158,CUST_10158,Savings,2023-01-21,85947.01,BR011,RM_039,Savings
ACC_010159,CUST_10159,Savings,2023-07-29,93385.4,BR040,RM_070,Savings
ACC_010160,CUST_10160,Savings,2025-08-09,6003.28,BR030,RM_013,Savings
ACC_010161,CUST_10161,Savings,2026-06-07,79967.66,BR030,RM_015,Savings
ACC_010162,CUST_10162,Savings,2025-12-30,187997.24,BR019,RM_086,Savings
ACC_010163,CUST_10163,Current,2023-08-08,17059.25,BR032,RM_053,Current
ACC_010164,CUST_10164,Salary,2021-11-19,1277.42,BR025,RM_050,Salary
ACC_010165,CUST_10165,Salary,2023-02-18,56957.09,BR033,RM_031,Salary
ACC_010166,CUST_10166,Savings,2023-05-01,8603.04,BR029,RM_018,Savings
ACC_010167,CUST_10167,Savings,2021-03-25,28998.4,BR025,RM_024,Savings
ACC_010168,CUST_10168,Salary,2021-04-16,1091.41,BR014,RM_057,Salary
ACC_010169,CUST_10169,Current,2024-12-09,108791.72,BR034,RM_086,Current
ACC_010170,CUST_10170,Savings,2022-05-27,53658.12,BR005,RM_053,Savings
ACC_010171,CUST_10171,Savings,2022-03-07,9924.29,BR038,RM_095,Savings
ACC_010172,CUST_10172,Savings,2024-04-15,29850.1,BR042,RM_080,Savings
ACC_010173,CUST_10173,Savings,2023-04-20,149541.02,BR007,RM_074,Savings
ACC_010174,CUST_10174,Savings,2021-11-09,34997.78,BR025,RM_015,Savings
ACC_010175,CUST_10175,Savings,2026-08-03,429276.65,BR027,RM_091,Savings
ACC_010176,CUST_10176,Savings,2023-03-30,57247.25,BR033,RM_055,Savings
ACC_010177,CUST_10177,Salary,2026-06-11,26488.62,BR034,RM_042,Salary
ACC_010178,CUST_10178,Savings,2023-02-27,7474.27,BR009,RM_075,Savings
ACC_010179,CUST_10179,Savings,2024-08-13,72532.22,BR022,RM_088,Savings
ACC_010180,CUST_10180,Savings,2024-04-22,14423.44,BR016,RM_094,Savings
ACC_010181,CUST_10181,Savings,2024-10-13,43276.24,BR044,RM_012,Savings
ACC_010182,CUST_10182,Salary,2023-12-23,22248.13,BR050,RM_019,Salary
ACC_010183,CUST_10183,Savings,2025-11-21,262817.27,BR046,RM_095,Savings
ACC_010184,CUST_10184,Savings,2021-03-04,86170.8,BR043,RM_084,Savings
ACC_010185,CUST_10185,Savings,2026-04-20,3189.22,BR035,RM_053,Savings
ACC_010186,CUST_10186,Savings,2024-04-15,18468.1,BR018,RM_046,Savings
ACC_010187,CUST_10187,Savings,2025-04-11,9554.42,BR020,RM_027,Savings
ACC_010188,CUST_10188,Savings,2025-07-04,19946.78,BR007,RM_010,Savings
ACC_010189,CUST_10189,Savings,2026-05-15,49514.82,BR042,RM_010,Savings
ACC_010190,CUST_10190,Savings,2023-08-12,13590.82,BR001,RM_036,Savings
ACC_010191,CUST_10191,Savings,2024-11-18,1397574.49,BR038,RM_057,Savings
ACC_010192,CUST_10192,Savings,2024-02-12,3875.14,BR005,RM_029,Savings
ACC_010193,CUST_10193,Savings,2023-11-14,5926.31,BR031,RM_031,Savings
ACC_010194,CUST_10194,Salary,2022-09-08,9186.95,BR025,RM_072,Salary
ACC_010195,CUST_10195,Savings,2026-05-16,141047.31,BR030,RM_059,Savings
ACC_010196,CUST_10196,Savings,2022-04-16,41002.93,BR042,RM_087,Savings
ACC_010197,CUST_10197,Savings,2022-09-27,20528.26,BR029,RM_074,Savings
ACC_010198,CUST_10198,Salary,2025-10-11,116916.39,BR034,RM_030,Salary
ACC_010199,CUST_10199,Savings,2023-08-31,17030.21,BR012,RM_097,Savings
ACC_010200,CUST_10200,Savings,2022-02-15,3352.94,BR048,RM_070,Savings
ACC_010201,CUST_00409,Savings,2026-08-04,26673.85,BR033,RM_078,Savings
ACC_010202,CUST_09810,Savings,2026-03-19,61827.49,BR031,RM_010,Savings
ACC_010203,CUST_05948,Savings,2026-06-19,96208.33,BR021,RM_044,Savings
ACC_010204,CUST_07562,Savings,2026-08-05,11379.62,BR007,RM_052,Savings
ACC_010205,CUST_09570,Savings,2025-11-14,6713.88,BR014,RM_077,Savings
ACC_010206,CUST_08177,Salary,2026-07-02,30060.48,BR008,RM_052,Salary
ACC_010207,CUST_07164,Savings,2022-09-15,509013.02,BR036,RM_031,Savings
ACC_010208,CUST_00594,Savings,2024-11-21,33218.33,BR004,RM_018,Savings
ACC_010209,CUST_05807,Savings,2025-10-19,7391.64,BR046,RM_065,Savings
ACC_010210,CUST_07727,Savings,2026-07-30,33048.41,BR041,RM_089,Savings
ACC_010211,CUST_03474,Savings,2024-04-07,14205.11,BR043,RM_022,Savings
ACC_010212,CUST_00922,Salary,2022-08-16,-114.13,BR028,RM_021,Salary
ACC_010213,CUST_06938,Savings,2025-06-21,24224.47,BR033,RM_074,Savings
ACC_010214,CUST_03718,Savings,2024-07-14,22484.37,BR020,RM_007,Savings
ACC_010215,CUST_09805,Savings,2026-06-23,4282.85,BR017,RM_057,Savings
ACC_010216,CUST_07418,Savings,2023-04-10,17081.65,BR027,RM_029,Savings
ACC_010217,CUST_03391,Savings,2026-05-11,1460663.56,BR037,RM_016,Savings
ACC_010218,CUST_09954,Savings,2022-05-10,10626.95,BR010,RM_093,Savings
ACC_010219,CUST_03746,Salary,2026-05-12,2971.31,BR044,RM_020,Salary
ACC_010220,CUST_06980,Savings,2026-08-10,5753.35,BR027,RM_038,Savings
ACC_010221,CUST_07143,Savings,2024-10-17,1605.97,BR049,RM_058,Savings
ACC_010222,CUST_09615,Savings,2025-06-15,19283.13,BR048,RM_073,Savings
ACC_010223,CUST_07012,Savings,2026-05-30,5524.19,BR033,RM_014,Savings
ACC_010224,CUST_07493,Salary,2022-06-12,9051.25,BR004,RM_038,Salary
ACC_010225,CUST_05962,Savings,2023-08-27,74946.36,BR046,RM_081,Savings
ACC_010226,CUST_03983,Salary,2026-08-05,24038.8,BR019,RM_077,Salary
ACC_010227,CUST_00585,Savings,2024-07-17,7489.14,BR018,RM_100,Savings
ACC_010228,CUST_07414,Savings,2025-12-24,51156.83,BR011,RM_020,Savings
ACC_010229,CUST_03639,Savings,2026-07-08,8879.99,BR044,RM_070,Savings
ACC_010230,CUST_09614,Current,2026-05-30,13419.35,BR015,RM_038,Current
ACC_010231,CUST_05056,Savings,2026-07-17,38343.91,BR030,RM_075,Savings
ACC_010232,CUST_00467,Savings,2025-08-23,32307.32,BR036,RM_043,Savings
ACC_010233,CUST_08005,Savings,2026-03-05,138945.17,BR009,RM_086,Savings
ACC_010234,CUST_09797,Current,2025-09-21,28737.58,BR021,RM_044,Current
ACC_010235,CUST_01824,Savings,2026-08-06,17768.65,BR024,RM_093,Savings
ACC_010236,CUST_02130,Savings,2025-07-30,127463.07,BR009,RM_072,Savings
ACC_010237,CUST_07948,Current,2024-07-01,44972.84,BR026,RM_071,Current
ACC_010238,CUST_00301,Salary,2024-07-17,282674.87,BR035,RM_062,Salary
ACC_010239,CUST_08692,Savings,2025-04-18,197825.71,BR002,RM_003,Savings
ACC_010240,CUST_08924,Savings,2025-07-04,40536.35,BR026,RM_027,Savings
ACC_010241,CUST_01764,Savings,2023-09-07,12910.37,BR013,RM_046,Savings
ACC_010242,CUST_08150,Current,2025-02-13,14607.0,BR040,RM_074,Current
ACC_010243,CUST_03609,Savings,2025-01-13,244810.69,BR047,RM_043,Savings
ACC_010244,CUST_05572,Savings,2023-02-25,28950.35,BR027,RM_064,Savings
ACC_010245,CUST_07701,Savings,2025-06-21,4814.36,BR045,RM_026,Savings
ACC_010246,CUST_07885,Savings,2026-01-28,2752.37,BR044,RM_077,Savings
ACC_010247,CUST_10015,Salary,2025-07-16,51645.89,BR024,RM_059,Salary
ACC_010248,CUST_02541,Savings,2026-07-10,96653.59,BR002,RM_092,Savings
ACC_010249,CUST_06179,Current,2026-07-24,2607.62,BR021,RM_076,Current
ACC_010250,CUST_10128,Savings,2023-12-30,4150.14,BR031,RM_064,Savings
ACC_010251,CUST_03484,Savings,2024-10-27,4706.5,BR015,RM_049,Savings
ACC_010252,CUST_04904,Savings,2025-11-10,16481.34,BR041,RM_019,Savings
ACC_010253,CUST_00084,Savings,2025-11-18,7892.96,BR029,RM_026,Savings
ACC_010254,CUST_00675,Savings,2025-08-19,283481.26,BR008,RM_058,Savings
ACC_010255,CUST_04655,Current,2026-04-23,3741.94,BR044,RM_020,Current
ACC_010256,CUST_00859,Savings,2025-02-06,3530.44,BR041,RM_043,Savings
ACC_010257,CUST_04519,Savings,2026-05-31,14018.01,BR050,RM_059,Savings
ACC_010258,CUST_00399,Savings,2025-12-17,29975.21,BR005,RM_039,Savings
ACC_010259,CUST_05451,Savings,2026-03-24,4270.91,BR042,RM_013,Savings
ACC_010260,CUST_04468,Savings,2023-10-11,339916.36,BR030,RM_039,Savings
ACC_010261,CUST_04658,Savings,2025-08-06,102882.37,BR025,RM_100,Savings
ACC_010262,CUST_07530,Savings,2026-05-12,20262.15,BR004,RM_002,Savings
ACC_010263,CUST_09571,Salary,2023-01-20,24408.03,BR032,RM_081,Salary
ACC_010264,CUST_07697,Savings,2025-09-10,16733.98,BR001,RM_033,Savings
ACC_010265,CUST_10042,Salary,2025-10-15,13646.87,BR002,RM_065,Salary
ACC_010266,CUST_06716,Savings,2026-02-05,116792.71,BR009,RM_028,Savings
ACC_010267,CUST_04669,Savings,2024-07-18,26188.09,BR044,RM_061,Savings
ACC_010268,CUST_10170,Savings,2022-08-08,10221.88,BR040,RM_017,Savings
ACC_010269,CUST_01253,Salary,2023-06-26,9974.68,BR029,RM_061,Salary
ACC_010270,CUST_08819,Salary,2025-02-15,7816.85,BR003,RM_001,Salary
ACC_010271,CUST_06696,Savings,2026-06-21,14691.1,BR020,RM_088,Savings
ACC_010272,CUST_03409,Savings,2025-09-19,1229.58,BR049,RM_029,Savings
ACC_010273,CUST_09478,Savings,2026-06-16,134809.7,BR047,RM_032,Savings
ACC_010274,CUST_06760,Salary,2024-03-15,26723.11,BR048,RM_042,Salary
ACC_010275,CUST_04086,Savings,2025-06-23,9890.62,BR023,RM_092,Savings
ACC_010276,CUST_09113,Savings,2025-05-12,89362.59,BR012,RM_022,Savings
ACC_010277,CUST_00803,Savings,2023-08-27,86350.14,BR009,RM_064,Savings
ACC_010278,CUST_00687,Savings,2025-09-09,78905.24,BR005,RM_016,Savings
ACC_010279,CUST_06711,Savings,2022-05-16,4395.98,BR014,RM_041,Savings
ACC_010280,CUST_04502,Savings,2024-10-01,11177.29,BR035,RM_008,Savings
ACC_010281,CUST_09602,Current,2026-07-14,44857.86,BR005,RM_064,Current
ACC_010282,CUST_04570,Savings,2021-04-10,4056.99,BR029,RM_028,Savings
ACC_010283,CUST_03074,Current,2023-03-20,12291.36,BR001,RM_036,Current
ACC_010284,CUST_01586,Savings,2025-06-29,8235.57,BR025,RM_036,Savings
ACC_010285,CUST_01116,Savings,2023-04-25,11240.82,BR049,RM_097,Savings
ACC_010286,CUST_02623,Savings,2025-10-02,39690.05,BR041,RM_041,Savings
ACC_010287,CUST_10194,Savings,2022-09-15,24692.56,BR022,RM_010,Savings
ACC_010288,CUST_09056,Salary,2025-09-07,85015.44,BR050,RM_018,Salary
ACC_010289,CUST_09312,Savings,2026-07-28,32835.19,BR024,RM_013,Savings
ACC_010290,CUST_00981,Savings,2022-10-31,53369.47,BR014,RM_078,Savings
ACC_010291,CUST_01884,Savings,2024-04-16,107252.36,BR033,RM_023,Savings
ACC_010292,CUST_09441,Salary,2025-03-02,20504.96,BR043,RM_053,Salary
ACC_010293,CUST_03933,Current,2024-03-15,3954.1,BR003,RM_004,Current
ACC_010294,CUST_02552,Savings,2024-11-18,19164.61,BR008,RM_011,Savings
ACC_010295,CUST_03472,Savings,2026-06-04,91000.16,BR040,RM_031,Savings
ACC_010296,CUST_09514,Savings,2026-07-31,164394.78,BR032,RM_089,Savings
ACC_010297,CUST_09227,Savings,2022-10-13,19530.67,BR021,RM_042,Savings
ACC_010298,CUST_02664,Savings,2025-09-09,14486.43,BR018,RM_013,Savings
ACC_010299,CUST_02411,Savings,2025-02-26,2629.77,BR032,RM_093,Savings
ACC_010300,CUST_02602,Savings,2026-01-17,3341.38,BR026,RM_026,Savings
ACC_010301,CUST_09214,Current,2023-04-06,2078.51,BR006,RM_079,Current
ACC_010302,CUST_09715,Savings,2026-04-23,177442.45,BR047,RM_025,Savings
ACC_010303,CUST_08154,Savings,2026-07-05,22805.39,BR006,RM_048,Savings
ACC_010304,CUST_00118,Current,2022-12-29,108945.88,BR019,RM_084,Current
ACC_010305,CUST_03920,Savings,2025-09-01,11927.31,BR043,RM_062,Savings
ACC_010306,CUST_04865,Savings,2026-02-24,1410.29,BR037,RM_060,Savings
ACC_010307,CUST_00656,Savings,2024-05-22,3852.27,BR021,RM_083,Savings
ACC_010308,CUST_02809,Savings,2025-05-26,41963.13,BR011,RM_081,Savings
ACC_010309,CUST_03739,Savings,2025-06-20,2887.89,BR012,RM_010,Savings
ACC_010310,CUST_00108,Savings,2026-07-24,112771.09,BR021,RM_084,Savings
ACC_010311,CUST_03639,Current,2026-08-10,19224.41,BR049,RM_011,Current
ACC_010312,CUST_01086,Savings,2026-07-08,42700.36,BR027,RM_006,Savings
ACC_010313,CUST_05120,Current,2026-01-30,34418.17,BR023,RM_055,Current
ACC_010314,CUST_00358,Savings,2024-10-30,417971.75,BR031,RM_037,Savings
ACC_010315,CUST_02853,Current,2025-08-16,2305.25,BR048,RM_044,Current
ACC_010316,CUST_04027,Savings,2026-06-26,4253.61,BR021,RM_085,Savings
ACC_010317,CUST_01111,Savings,2024-03-17,174120.79,BR028,RM_070,Savings
ACC_010318,CUST_03295,Savings,2026-01-18,292527.43,BR006,RM_007,Savings
ACC_010319,CUST_09488,Savings,2026-07-19,6474.27,BR029,RM_095,Savings
ACC_010320,CUST_04058,Savings,2024-11-07,99699.35,BR006,RM_082,Savings
ACC_010321,CUST_03979,Salary,2025-11-14,4416.45,BR011,RM_094,Salary
ACC_010322,CUST_03968,Current,2023-11-24,4262.83,BR040,RM_044,Current
ACC_010323,CUST_02461,Current,2024-12-15,13491.94,BR044,RM_004,Current
ACC_010324,CUST_02791,Savings,2026-03-27,315070.47,BR028,RM_065,Savings
ACC_010325,CUST_03175,Savings,2025-12-05,19263.5,BR012,RM_002,Savings
ACC_010326,CUST_08508,Savings,2026-06-22,8727.39,BR021,RM_092,Savings
ACC_010327,CUST_09670,Savings,2026-06-24,11998.04,BR008,RM_026,Savings
ACC_010328,CUST_07916,Savings,2023-10-04,50298.11,BR003,RM_069,Savings
ACC_010329,CUST_06074,Savings,2025-10-05,7088.39,BR006,RM_052,Savings
ACC_010330,CUST_06784,Current,2026-03-03,20382.25,BR003,RM_009,Current
ACC_010331,CUST_07735,Current,2025-11-02,45936.35,BR048,RM_029,Current
ACC_010332,CUST_05932,Salary,2025-03-16,14894.35,BR048,RM_025,Salary
ACC_010333,CUST_08720,Savings,2026-08-03,14589.57,BR042,RM_016,Savings
ACC_010334,CUST_08262,Savings,2026-03-15,5461.39,BR050,RM_048,Savings
ACC_010335,CUST_01595,Savings,2025-10-27,14046.37,BR042,RM_060,Savings
ACC_010336,CUST_06320,Savings,2025-11-27,4269.74,BR009,RM_076,Savings
ACC_010337,CUST_03324,Savings,2026-06-23,10209.11,BR042,RM_014,Savings
ACC_010338,CUST_03505,Savings,2025-12-29,97970.25,BR023,RM_094,Savings
ACC_010339,CUST_01346,Savings,2022-10-18,36633.05,BR017,RM_058,Savings
ACC_010340,CUST_08807,Savings,2026-05-31,4140.41,BR034,RM_096,Savings
ACC_010341,CUST_08320,Savings,2024-01-30,31041.68,BR020,RM_055,Savings
ACC_010342,CUST_05434,Savings,2026-02-01,22385.54,BR022,RM_041,Savings
