Log_ID,Customer_ID,Login_Date,App_Page,Session_Duration_Min,Feature_Used
LOG_00109912,CUST_04392,2023-07-23,Accounts,4.0,Card Management
LOG_00109913,CUST_03355,2025-03-29,Loans,2.4,KYC Upload
LOG_00109914,CUST_09858,2024-04-02,Profile,2.9,KYC Upload
LOG_00109915,CUST_05672,2023-02-24,Loans,4.2,Bill Payment
LOG_00109916,CUST_08173,2026-05-06,Accounts,21.7,Balance Inquiry
LOG_00109917,CUST_08120,2024-04-23,Cards,10.4,Fund Transfer
LOG_00109918,CUST_02861,2023-04-21,KYC,5.2,Login
LOG_00109919,CUST_01240,2024-06-30,Transfers,10.4,KYC Upload
LOG_00109920,CUST_06227,2024-06-09,Transfers,13.1,Fund Transfer
LOG_00109921,CUST_03539,2025-08-27,Cards,4.9,Card Management
LOG_00109922,CUST_08348,2025-09-28,Accounts,2.9,Bill Payment
LOG_00109923,CUST_06131,2025-12-02,Transfers,15.7,Fund Transfer
LOG_00109924,CUST_00121,2023-09-27,Profile,15.0,Balance Inquiry
LOG_00109925,CUST_06950,2024-11-24,Payments,6.2,Balance Inquiry
LOG_00109926,CUST_08306,2023-02-08,Profile,3.0,Login
LOG_00109927,CUST_07481,2026-07-26,Profile,15.2,Card Management
LOG_00109928,CUST_02030,2024-07-17,Loans,4.2,Fund Transfer
LOG_00109929,CUST_07546,2023-10-20,Transfers,9.2,Login
LOG_00109930,CUST_03212,2024-11-13,Profile,16.8,Login
LOG_00109931,CUST_04760,2024-04-27,Profile,6.4,Card Management
LOG_00109932,CUST_03752,2024-07-17,Cards,4.2,Card Management
LOG_00109933,CUST_02069,2026-03-09,Accounts,4.7,
LOG_00109934,CUST_07087,2025-04-22,Loans,13.5,Fund Transfer
LOG_00109935,CUST_06781,2023-02-23,Loans,15.0,KYC Upload
LOG_00109936,CUST_06511,2025-04-05,Transfers,11.6,Profile
LOG_00109937,CUST_09448,2024-05-27,Loans,4.2,KYC Upload
LOG_00109938,CUST_01861,2024-08-17,Accounts,23.6,Fund Transfer
LOG_00109939,CUST_06432,2026-01-29,Transfers,4.9,KYC Upload
LOG_00109940,CUST_06946,2024-07-26,Payments,3.5,Bill Payment
LOG_00109941,CUST_03570,2023-11-15,Accounts,10.8,Balance Inquiry
LOG_00109942,CUST_10068,2025-10-17,Payments,12.4,Fund Transfer
LOG_00109943,CUST_06356,2024-03-30,Profile,8.2,Balance Inquiry
LOG_00109944,CUST_05037,2026-01-19,Loans,4.6,Card Management
LOG_00109945,CUST_00119,2026-07-18,Home,28.3,KYC Upload
LOG_00109946,CUST_09529,2025-08-04,Home,3.1,Profile
LOG_00109947,CUST_09927,2024-11-10,Cards,2.2,Bill Payment
LOG_00109948,CUST_01071,2025-10-11,Loans,1.5,Fund Transfer
LOG_00109949,CUST_06843,2025-06-10,Cards,3.9,Bill Payment
LOG_00109950,CUST_03404,2024-12-31,Profile,6.1,Fund Transfer
LOG_00109951,CUST_00240,2023-02-25,Cards,30.6,KYC Upload
LOG_00109952,CUST_00667,2024-04-04,Profile,6.0,Login
LOG_00109953,CUST_09196,2023-04-04,Home,8.5,Fund Transfer
LOG_00109954,CUST_05814,2023-02-09,Profile,2.7,Bill Payment
LOG_00109955,CUST_07224,2025-07-15,Home,3.3,Login
LOG_00109956,CUST_04465,2025-02-11,Profile,8.2,Bill Payment
LOG_00109957,CUST_05553,2024-12-01,Cards,6.7,Fund Transfer
LOG_00109958,CUST_01831,2025-12-18,Accounts,7.9,Card Management
LOG_00109959,CUST_01948,2025-04-17,Profile,8.4,Profile
LOG_00109960,CUST_01455,2023-12-15,Accounts,6.6,Bill Payment
LOG_00109961,CUST_02083,2025-01-20,Profile,13.0,KYC Upload
LOG_00109962,CUST_03394,2026-05-16,Loans,4.3,Balance Inquiry
LOG_00109963,CUST_08477,2023-06-25,Loans,10.7,Fund Transfer
LOG_00109964,CUST_02988,2025-08-28,Payments,10.1,Balance Inquiry
LOG_00109965,CUST_07969,2026-05-30,Cards,5.5,KYC Upload
LOG_00109966,CUST_08395,2023-04-25,Profile,6.0,Balance Inquiry
LOG_00109967,CUST_01764,2024-05-23,KYC,4.7,Profile
LOG_00109968,CUST_00115,2025-10-09,Payments,22.6,Card Management
LOG_00109969,CUST_00258,2025-12-23,Profile,15.7,Login
LOG_00109970,CUST_02970,2023-07-12,Payments,5.7,Profile
LOG_00109971,CUST_06236,2026-05-13,Profile,7.9,Fund Transfer
LOG_00109972,CUST_08549,2023-09-15,Profile,15.1,Login
LOG_00109973,CUST_05663,2023-07-23,KYC,31.3,Card Management
LOG_00109974,CUST_05243,2025-09-04,Transfers,7.3,KYC Upload
LOG_00109975,CUST_07039,2023-08-21,KYC,18.0,Bill Payment
LOG_00109976,CUST_02631,2023-11-19,Home,4.6,Login
LOG_00109977,CUST_00763,2023-07-14,Profile,12.0,Fund Transfer
LOG_00109978,CUST_04260,2024-02-07,Transfers,14.6,Profile
LOG_00109979,CUST_07827,2026-01-31,Accounts,1.9,KYC Upload
LOG_00109980,CUST_08205,2024-06-07,Profile,10.6,Bill Payment
LOG_00109981,CUST_01595,2023-08-05,Accounts,1.0,Card Management
LOG_00109982,CUST_09209,2025-10-08,Payments,9.6,Login
LOG_00109983,CUST_06734,2025-09-14,Profile,8.6,KYC Upload
LOG_00109984,CUST_00875,2023-12-08,KYC,11.1,Profile
LOG_00109985,CUST_04672,2025-07-22,KYC,7.6,Login
LOG_00109986,CUST_03230,2023-01-14,KYC,3.9,Fund Transfer
LOG_00109987,CUST_05990,2025-04-12,Payments,14.7,Profile
LOG_00109988,CUST_02647,2025-12-03,Home,11.9,
LOG_00109989,CUST_01923,2025-07-10,Cards,10.7,Login
LOG_00109990,CUST_08226,2026-07-30,Payments,7.0,KYC Upload
LOG_00109991,CUST_04204,2024-10-31,Home,4.8,Bill Payment
LOG_00109992,CUST_07515,2024-08-30,Cards,12.5,Profile
LOG_00109993,CUST_00184,2025-03-07,Profile,3.5,Profile
LOG_00109994,CUST_03599,2023-02-01,Accounts,14.8,KYC Upload
LOG_00109995,CUST_09113,2024-10-17,KYC,14.1,Fund Transfer
LOG_00109996,CUST_07709,2024-11-13,Cards,3.9,Fund Transfer
LOG_00109997,CUST_06107,2023-02-22,KYC,10.7,Balance Inquiry
LOG_00109998,CUST_04317,2025-06-30,Home,8.9,Balance Inquiry
LOG_00109999,CUST_08992,2025-05-01,Accounts,24.4,Balance Inquiry
LOG_00110000,CUST_07882,2024-10-17,Transfers,17.6,Bill Payment
LOG_00110001,CUST_08682,2023-06-20,Profile,10.7,Fund Transfer
LOG_00110002,CUST_04969,2025-02-16,Profile,5.3,Card Management
LOG_00110003,CUST_04648,2026-02-12,Profile,4.0,Card Management
LOG_00110004,CUST_00067,2024-05-03,Transfers,5.8,Balance Inquiry
LOG_00110005,CUST_04984,2026-01-23,Profile,7.0,Card Management
LOG_00110006,CUST_07202,2024-02-13,Accounts,8.8,Card Management
LOG_00110007,CUST_05876,2024-04-30,Accounts,12.5,Card Management
LOG_00110008,CUST_07556,2023-09-25,KYC,4.2,KYC Upload
LOG_00110009,CUST_02987,2023-11-28,Home,20.3,Fund Transfer
LOG_00110010,CUST_06584,2023-11-24,Payments,14.5,Card Management
LOG_00110011,CUST_03662,2024-02-19,Profile,13.6,KYC Upload
LOG_00110012,CUST_00441,2026-06-28,Loans,2.9,Card Management
LOG_00110013,CUST_05026,2024-01-16,Cards,8.7,Profile
LOG_00110014,CUST_04660,2025-04-09,Cards,28.2,Bill Payment
LOG_00110015,CUST_03878,2025-03-25,Profile,10.2,Bill Payment
LOG_00110016,CUST_02718,2023-12-01,Loans,14.1,KYC Upload
LOG_00110017,CUST_05346,2026-06-14,Loans,7.4,Fund Transfer
LOG_00110018,CUST_09054,2023-10-03,Loans,6.3,Fund Transfer
LOG_00110019,CUST_01849,2023-07-25,KYC,11.3,Card Management
LOG_00110020,CUST_05544,2025-11-17,Home,12.2,Login
LOG_00110021,CUST_02534,2024-05-24,Cards,16.8,Profile
LOG_00110022,CUST_04357,2025-02-01,Profile,8.2,Bill Payment
LOG_00110023,CUST_05928,2023-10-20,Cards,3.9,Fund Transfer
LOG_00110024,CUST_07772,2024-03-07,Home,3.6,KYC Upload
LOG_00110025,CUST_06999,2023-09-09,KYC,3.0,KYC Upload
LOG_00110026,CUST_01274,2024-10-29,Payments,8.9,Bill Payment
LOG_00110027,CUST_01698,2026-03-31,Profile,6.4,Bill Payment
LOG_00110028,CUST_04755,2025-01-29,Loans,18.1,Balance Inquiry
LOG_00110029,CUST_09860,2025-11-27,KYC,19.2,Card Management
LOG_00110030,CUST_05209,2023-05-21,Home,6.9,Login
LOG_00110031,CUST_07265,2026-04-23,Cards,17.8,KYC Upload
LOG_00110032,CUST_04548,2025-02-11,Transfers,12.4,Profile
LOG_00110033,CUST_04831,2023-08-27,Payments,10.3,Profile
LOG_00110034,CUST_08233,2024-03-19,Accounts,5.6,KYC Upload
LOG_00110035,CUST_08820,2023-10-23,Accounts,3.8,Balance Inquiry
LOG_00110036,CUST_03832,2024-01-03,Payments,29.9,Login
LOG_00110037,CUST_00815,2025-03-23,KYC,14.1,Balance Inquiry
LOG_00110038,CUST_07887,2023-04-28,Home,4.1,Login
LOG_00110039,CUST_08448,2023-03-30,Transfers,4.2,Profile
LOG_00110040,CUST_08608,2024-05-26,Payments,6.1,Fund Transfer
LOG_00110041,CUST_00279,2024-10-05,Payments,6.9,Bill Payment
LOG_00110042,CUST_02316,2026-07-31,Profile,8.2,Fund Transfer
LOG_00110043,CUST_07168,2023-02-11,Loans,5.2,Login
LOG_00110044,CUST_08690,2024-06-18,Accounts,19.9,Fund Transfer
LOG_00110045,CUST_08107,2026-06-23,Payments,9.2,Profile
LOG_00110046,CUST_05697,2024-04-03,Payments,4.1,Profile
LOG_00110047,CUST_09934,2023-07-22,Home,18.7,Card Management
LOG_00110048,CUST_07872,2024-09-04,Loans,10.1,Login
LOG_00110049,CUST_05890,2025-07-16,Accounts,12.1,Bill Payment
LOG_00110050,CUST_08877,2024-01-28,Home,10.2,Profile
LOG_00110051,CUST_01142,2025-10-31,Transfers,13.9,Login
LOG_00110052,CUST_00522,2025-07-25,KYC,1.0,Profile
LOG_00110053,CUST_00273,2026-06-01,Profile,1.8,Login
LOG_00110054,CUST_07427,2023-02-09,Transfers,10.1,KYC Upload
LOG_00110055,CUST_10163,2024-12-08,Profile,8.0,Profile
LOG_00110056,CUST_08258,2023-11-15,KYC,2.4,Profile
LOG_00110057,CUST_05987,2024-10-15,Loans,29.2,Profile
LOG_00110058,CUST_01246,2024-01-23,Accounts,14.9,Fund Transfer
LOG_00110059,CUST_08445,2023-04-26,Loans,3.6,Bill Payment
LOG_00110060,CUST_06569,2026-03-18,KYC,7.5,Bill Payment
LOG_00110061,CUST_01207,2025-12-13,Profile,13.1,Profile
LOG_00110062,CUST_00728,2024-06-16,KYC,12.2,Balance Inquiry
LOG_00110063,CUST_07338,2024-09-20,Profile,10.9,Balance Inquiry
LOG_00110064,CUST_01681,2024-01-15,Profile,22.4,Profile
LOG_00110065,CUST_08314,2025-05-07,Loans,12.1,Balance Inquiry
LOG_00110066,CUST_05147,2025-07-11,Profile,20.0,Card Management
LOG_00110067,CUST_00199,2023-07-31,Home,10.6,Login
LOG_00110068,CUST_03302,2024-06-02,Transfers,13.6,Login
LOG_00110069,CUST_07493,2024-11-30,Accounts,8.4,Balance Inquiry
LOG_00110070,CUST_03567,2026-08-01,Cards,8.6,Fund Transfer
LOG_00110071,CUST_05198,2023-12-23,KYC,30.3,Fund Transfer
LOG_00110072,CUST_02862,2026-05-12,Home,9.2,Profile
LOG_00110073,CUST_05500,2024-09-05,Loans,11.4,Card Management
LOG_00110074,CUST_03571,2025-09-18,Loans,5.8,Profile
LOG_00110075,CUST_00624,2025-04-26,KYC,18.8,Bill Payment
LOG_00110076,CUST_00633,2024-07-26,Payments,5.8,Fund Transfer
LOG_00110077,CUST_00544,2024-09-18,Home,7.9,Card Management
LOG_00110078,CUST_02576,2024-04-18,Accounts,11.9,Card Management
LOG_00110079,CUST_07267,2024-03-31,KYC,7.0,Card Management
LOG_00110080,CUST_02252,2023-01-21,Home,10.3,Balance Inquiry
LOG_00110081,CUST_08925,2024-04-24,KYC,13.3,Card Management
LOG_00110082,CUST_08771,2025-07-16,Home,14.6,Fund Transfer
LOG_00110083,CUST_00453,2024-11-15,Loans,3.8,KYC Upload
LOG_00110084,CUST_09493,2025-10-15,Profile,8.4,Balance Inquiry
LOG_00110085,CUST_08357,2023-01-21,Cards,5.4,Card Management
LOG_00110086,CUST_06891,2023-04-29,Payments,3.9,Fund Transfer
LOG_00110087,CUST_08517,2024-02-20,KYC,5.5,Login
LOG_00110088,CUST_09548,2026-05-03,Cards,12.0,Profile
LOG_00110089,CUST_04506,2026-07-09,Accounts,6.1,Card Management
LOG_00110090,CUST_08248,2026-05-21,Cards,15.3,KYC Upload
LOG_00110091,CUST_06247,2025-03-14,KYC,16.4,KYC Upload
LOG_00110092,CUST_01440,2025-05-02,Loans,5.2,Fund Transfer
LOG_00110093,CUST_10132,2025-05-03,Profile,14.9,Balance Inquiry
LOG_00110094,CUST_08557,2024-04-19,Cards,20.7,Profile
LOG_00110095,CUST_02383,2025-01-14,Cards,3.7,Fund Transfer
LOG_00110096,CUST_04853,2026-03-26,Cards,6.5,KYC Upload
LOG_00110097,CUST_06638,2024-01-29,Accounts,4.1,Bill Payment
LOG_00110098,CUST_02333,2024-09-09,Cards,2.9,Login
LOG_00110099,CUST_01789,2024-08-21,Accounts,6.5,Profile
LOG_00110100,CUST_07602,2024-05-14,Transfers,12.7,Card Management
LOG_00110101,CUST_01631,2026-02-22,Cards,14.3,Balance Inquiry
LOG_00110102,CUST_06152,2023-10-01,Loans,19.7,KYC Upload
LOG_00110103,CUST_05911,2025-05-11,Transfers,3.3,Login
LOG_00110104,CUST_05426,2023-02-13,Payments,12.8,KYC Upload
LOG_00110105,CUST_06448,2026-07-11,Profile,8.3,Login
LOG_00110106,CUST_07423,2023-04-02,Payments,5.5,KYC Upload
LOG_00110107,CUST_09478,2023-11-21,Cards,22.1,Card Management
LOG_00110108,CUST_03475,2025-08-06,Profile,5.8,Balance Inquiry
LOG_00110109,CUST_06219,2023-12-11,Transfers,7.3,KYC Upload
LOG_00110110,CUST_04159,2026-06-11,KYC,20.2,Balance Inquiry
LOG_00110111,CUST_07667,2026-03-21,Home,13.2,Profile
LOG_00110112,CUST_06779,2023-08-25,Accounts,6.5,Balance Inquiry
LOG_00110113,CUST_03579,2024-07-27,Cards,7.6,Balance Inquiry
LOG_00110114,CUST_03038,2026-03-13,Home,7.6,Profile
LOG_00110115,CUST_04973,2025-12-13,Cards,19.7,Login
LOG_00110116,CUST_05729,2024-06-30,Accounts,5.3,Card Management
LOG_00110117,CUST_00222,2024-01-15,Cards,15.5,Balance Inquiry
LOG_00110118,CUST_05169,2023-02-14,Home,9.1,KYC Upload
LOG_00110119,CUST_09484,2025-03-28,Payments,28.5,Balance Inquiry
LOG_00110120,CUST_07002,2024-05-15,Cards,9.2,Balance Inquiry
LOG_00110121,CUST_08409,2024-10-28,Payments,18.1,Bill Payment
LOG_00110122,CUST_08171,2023-04-27,Accounts,6.3,Card Management
LOG_00110123,CUST_02242,2026-03-04,Profile,6.1,Balance Inquiry
LOG_00110124,CUST_00349,2025-05-16,KYC,3.9,Card Management
LOG_00110125,CUST_00001,2024-12-26,Cards,7.4,KYC Upload
LOG_00110126,CUST_00456,2023-09-24,Profile,8.9,Login
LOG_00110127,CUST_01332,2024-01-21,KYC,9.7,KYC Upload
LOG_00110128,CUST_03505,2024-05-29,Loans,15.3,Bill Payment
LOG_00110129,CUST_00989,2025-04-28,Payments,14.4,Login
LOG_00110130,CUST_01072,2024-10-29,Profile,5.8,Card Management
LOG_00110131,CUST_00886,2023-01-18,Cards,11.5,Balance Inquiry
LOG_00110132,CUST_00224,2023-02-26,KYC,24.1,Card Management
LOG_00110133,CUST_03608,2026-07-07,Home,7.7,Fund Transfer
LOG_00110134,CUST_04755,2026-03-22,Profile,7.8,Card Management
LOG_00110135,CUST_02670,2023-07-19,Payments,19.2,Login
LOG_00110136,CUST_09029,2023-08-01,Profile,10.5,
LOG_00110137,CUST_09629,2024-02-21,Payments,5.5,KYC Upload
LOG_00110138,CUST_01338,2025-10-04,KYC,17.9,Bill Payment
LOG_00110139,CUST_05491,2025-06-14,Cards,7.3,Fund Transfer
LOG_00110140,CUST_04908,2024-06-08,Loans,5.6,Login
LOG_00110141,CUST_00274,2023-01-13,Transfers,51.9,Fund Transfer
LOG_00110142,CUST_07144,2023-10-05,KYC,4.3,Fund Transfer
LOG_00110143,CUST_00917,2023-11-11,Loans,19.5,Login
LOG_00110144,CUST_03901,2023-11-26,Loans,9.7,KYC Upload
LOG_00110145,CUST_04274,2026-01-01,Transfers,6.8,Login
LOG_00110146,CUST_02710,2023-06-21,KYC,11.9,Card Management
LOG_00110147,CUST_02487,2023-03-14,KYC,17.5,Profile
LOG_00110148,CUST_01316,2023-04-07,Profile,2.6,Profile
LOG_00110149,CUST_05187,2026-08-07,Loans,4.3,Balance Inquiry
LOG_00110150,CUST_06890,2025-11-02,Accounts,4.8,Fund Transfer
LOG_00110151,CUST_06776,2023-12-16,Transfers,1.6,Login
LOG_00110152,CUST_01421,2024-08-28,Cards,20.7,Card Management
LOG_00110153,CUST_06638,2026-06-05,Profile,14.6,Card Management
LOG_00110154,CUST_04217,2024-07-27,Loans,9.9,Balance Inquiry
LOG_00110155,CUST_09915,2026-03-05,Payments,9.5,KYC Upload
LOG_00110156,CUST_07349,2023-09-19,Loans,5.0,Bill Payment
LOG_00110157,CUST_01471,2023-01-24,Cards,24.1,Profile
LOG_00110158,CUST_09047,2023-08-25,Profile,19.6,KYC Upload
LOG_00110159,CUST_07055,2025-04-17,Loans,17.5,Fund Transfer
LOG_00110160,CUST_08811,2026-06-07,Loans,14.8,Profile
LOG_00110161,CUST_06012,2023-06-29,Cards,10.4,Fund Transfer
LOG_00110162,CUST_08851,2025-11-12,Cards,9.6,Card Management
LOG_00110163,CUST_06655,2026-08-14,Home,3.8,Balance Inquiry
LOG_00110164,CUST_03577,2023-03-21,Profile,6.1,Profile
LOG_00110165,CUST_00818,2025-12-19,Profile,20.6,Balance Inquiry
LOG_00110166,CUST_00930,2026-07-16,Accounts,11.2,Balance Inquiry
LOG_00110167,CUST_07863,2023-11-11,Transfers,2.2,Login
LOG_00110168,CUST_09356,2024-12-24,KYC,13.0,KYC Upload
LOG_00110169,CUST_02337,2025-08-27,Loans,5.6,Profile
LOG_00110170,CUST_07160,2023-04-15,Profile,6.2,Profile
LOG_00110171,CUST_02763,2024-11-14,Loans,4.4,Bill Payment
LOG_00110172,CUST_08155,2023-06-19,Accounts,8.2,Bill Payment
LOG_00110173,CUST_03329,2024-11-12,Accounts,1.4,Card Management
LOG_00110174,CUST_08116,2024-11-06,Payments,6.2,Fund Transfer
LOG_00110175,CUST_03532,2026-07-24,Accounts,7.8,Card Management
LOG_00110176,CUST_04428,2023-04-15,Cards,7.0,Fund Transfer
LOG_00110177,CUST_09715,2025-01-26,KYC,7.9,KYC Upload
LOG_00110178,CUST_02666,2024-10-07,Home,12.7,Card Management
LOG_00110179,CUST_03462,2024-11-11,KYC,9.6,KYC Upload
LOG_00110180,CUST_03066,2026-06-02,Transfers,8.8,Fund Transfer
LOG_00110181,CUST_03711,2024-10-31,Loans,7.1,Profile
LOG_00110182,CUST_05149,2024-06-06,Accounts,2.6,Bill Payment
LOG_00110183,CUST_03761,2024-10-15,Loans,37.8,Bill Payment
LOG_00110184,CUST_01755,2024-04-28,Transfers,7.0,KYC Upload
LOG_00110185,CUST_01494,2024-06-18,Home,6.1,Card Management
LOG_00110186,CUST_06245,2023-05-20,KYC,13.6,Fund Transfer
LOG_00110187,CUST_00435,2024-08-11,Home,15.4,Balance Inquiry
LOG_00110188,CUST_08833,2023-12-15,Accounts,17.5,Login
LOG_00110189,CUST_02380,2024-11-14,Transfers,10.6,KYC Upload
LOG_00110190,CUST_01028,2023-05-10,Accounts,7.1,Profile
LOG_00110191,CUST_00314,2023-11-13,Transfers,4.4,Profile
LOG_00110192,CUST_05171,2023-07-17,Home,9.1,Login
LOG_00110193,CUST_05889,2024-06-05,Profile,4.7,Bill Payment
LOG_00110194,CUST_08771,2023-03-19,KYC,3.0,Card Management
LOG_00110195,CUST_00448,2023-07-25,Transfers,15.3,Card Management
LOG_00110196,CUST_08115,2026-06-05,Cards,20.0,Balance Inquiry
LOG_00110197,CUST_07797,2023-03-15,Home,4.2,KYC Upload
LOG_00110198,CUST_04910,2025-07-29,Loans,12.0,Bill Payment
LOG_00110199,CUST_04978,2024-12-26,Profile,10.0,KYC Upload
LOG_00110200,CUST_00594,2023-06-02,Payments,18.6,Balance Inquiry
LOG_00110201,CUST_07785,2026-07-03,KYC,11.8,Fund Transfer
LOG_00110202,CUST_09137,2026-04-23,Accounts,7.7,Balance Inquiry
LOG_00110203,CUST_07357,2024-05-18,Transfers,11.9,Profile
LOG_00110204,CUST_03236,2023-02-18,Profile,5.9,Card Management
LOG_00110205,CUST_05321,2025-11-03,KYC,9.4,Profile
LOG_00110206,CUST_06103,2024-03-18,Cards,16.5,Login
LOG_00110207,CUST_04646,2024-12-19,Cards,10.7,Balance Inquiry
LOG_00110208,CUST_03259,2023-05-19,Transfers,14.2,Card Management
LOG_00110209,CUST_05043,2025-02-07,Payments,18.8,Profile
LOG_00110210,CUST_03865,2025-04-09,Transfers,10.6,Balance Inquiry
LOG_00110211,CUST_00134,2023-11-05,Loans,10.0,KYC Upload
LOG_00110212,CUST_04275,2026-01-26,Accounts,7.4,Bill Payment
LOG_00110213,CUST_07548,2024-02-25,Cards,19.1,Profile
LOG_00110214,CUST_00436,2025-10-30,KYC,4.8,Login
LOG_00110215,CUST_06322,2023-01-06,Profile,16.9,
LOG_00110216,CUST_02628,2025-05-08,Transfers,4.3,Login
LOG_00110217,CUST_04322,2023-02-21,Transfers,11.7,Fund Transfer
LOG_00110218,CUST_06792,2025-04-27,Accounts,9.5,Fund Transfer
LOG_00110219,CUST_00859,2025-02-25,KYC,2.8,Balance Inquiry
LOG_00110220,CUST_05885,2026-05-21,Loans,6.2,
LOG_00110221,CUST_06336,2023-02-03,Profile,11.9,Card Management
LOG_00110222,CUST_05388,2024-12-07,Cards,13.0,Profile
LOG_00110223,CUST_01120,2025-02-18,Loans,14.3,Login
LOG_00110224,CUST_07945,2025-06-27,Profile,12.1,Login
LOG_00110225,CUST_07877,2023-08-30,Home,11.5,KYC Upload
LOG_00110226,CUST_05743,2025-03-02,Transfers,21.7,Profile
LOG_00110227,CUST_09644,2024-11-02,Profile,5.1,
LOG_00110228,CUST_03432,2023-05-11,Cards,2.7,KYC Upload
LOG_00110229,CUST_05256,2025-05-26,Cards,7.8,Balance Inquiry
LOG_00110230,CUST_06491,2024-12-16,Loans,3.6,Profile
LOG_00110231,CUST_06681,2025-08-09,KYC,8.8,Login
LOG_00110232,CUST_04553,2025-09-29,Cards,12.0,Bill Payment
LOG_00110233,CUST_02418,2023-03-22,Home,21.4,KYC Upload
LOG_00110234,CUST_03324,2025-11-18,Loans,5.8,Balance Inquiry
LOG_00110235,CUST_00839,2024-09-02,Transfers,10.5,Balance Inquiry
LOG_00110236,CUST_10157,2023-11-15,Profile,5.3,Profile
LOG_00110237,CUST_08272,2025-11-23,Home,8.1,Bill Payment
LOG_00110238,CUST_04076,2023-10-06,Profile,7.1,Card Management
LOG_00110239,CUST_07737,2023-09-04,Cards,19.5,Balance Inquiry
LOG_00110240,CUST_00513,2023-04-14,Loans,22.8,Card Management
LOG_00110241,CUST_01766,2023-10-21,KYC,6.0,KYC Upload
LOG_00110242,CUST_00213,2024-12-02,Payments,7.3,KYC Upload
LOG_00110243,CUST_06409,2023-12-02,Cards,12.3,KYC Upload
LOG_00110244,CUST_02591,2023-10-14,Loans,8.1,Card Management
LOG_00110245,CUST_05023,2024-08-20,Cards,9.5,Card Management
LOG_00110246,CUST_01954,2023-08-22,KYC,5.6,Balance Inquiry
LOG_00110247,CUST_09946,2023-06-25,KYC,17.5,Balance Inquiry
LOG_00110248,CUST_07529,2024-01-01,Transfers,7.6,Profile
LOG_00110249,CUST_05310,2024-11-01,Cards,8.3,KYC Upload
LOG_00110250,CUST_08117,2024-04-05,Transfers,7.4,Bill Payment
LOG_00110251,CUST_02549,2023-10-14,Loans,4.0,Balance Inquiry
LOG_00110252,CUST_09687,2026-07-14,Payments,14.0,Fund Transfer
LOG_00110253,CUST_04998,2025-06-13,Loans,4.6,Balance Inquiry
LOG_00110254,CUST_00033,2025-01-11,KYC,13.4,Balance Inquiry
LOG_00110255,CUST_02469,2026-04-20,Payments,5.5,Bill Payment
LOG_00110256,CUST_00864,2023-12-30,Loans,1.9,Card Management
LOG_00110257,CUST_09275,2026-01-04,Cards,5.5,Profile
LOG_00110258,CUST_02533,2024-09-24,Payments,14.1,Profile
LOG_00110259,CUST_01478,2024-01-31,Payments,14.9,Bill Payment
LOG_00110260,CUST_03078,2023-05-24,Profile,4.7,Card Management
LOG_00110261,CUST_03604,2026-07-20,Transfers,7.2,Bill Payment
LOG_00110262,CUST_07440,2025-11-09,Home,15.7,Balance Inquiry
LOG_00110263,CUST_00084,2024-04-14,Profile,11.0,Balance Inquiry
LOG_00110264,CUST_00445,2025-10-29,KYC,15.3,Bill Payment
LOG_00110265,CUST_09859,2026-05-12,Profile,2.2,Login
LOG_00110266,CUST_08403,2023-04-21,Accounts,9.0,Balance Inquiry
LOG_00110267,CUST_03625,2023-12-24,Cards,15.7,Bill Payment
LOG_00110268,CUST_09709,2025-08-31,Accounts,4.8,Login
LOG_00110269,CUST_01555,2023-10-13,Loans,14.2,Profile
LOG_00110270,CUST_09162,2024-02-10,Payments,7.5,Profile
LOG_00110271,CUST_00581,2024-09-07,Home,16.9,Login
LOG_00110272,CUST_07418,2025-08-03,Transfers,9.9,Fund Transfer
LOG_00110273,CUST_03395,2023-05-11,KYC,23.2,Balance Inquiry
LOG_00110274,CUST_00753,2023-12-30,KYC,15.2,Login
LOG_00110275,CUST_09253,2026-01-25,Transfers,17.2,Fund Transfer
LOG_00110276,CUST_06890,2023-08-03,KYC,7.7,Card Management
LOG_00110277,CUST_09487,2024-07-20,Cards,7.8,Bill Payment
LOG_00110278,CUST_06316,2025-02-12,Loans,10.7,Profile
LOG_00110279,CUST_07644,2025-07-19,Profile,9.1,KYC Upload
LOG_00110280,CUST_01573,2024-02-08,Cards,10.1,Fund Transfer
LOG_00110281,CUST_09255,2026-07-17,KYC,3.0,Fund Transfer
LOG_00110282,CUST_05468,2026-06-02,Accounts,5.1,KYC Upload
LOG_00110283,CUST_06721,2024-10-10,Accounts,5.7,Fund Transfer
LOG_00110284,CUST_02657,2025-07-11,Loans,6.9,Bill Payment
LOG_00110285,CUST_08465,2025-07-27,Profile,1.0,Fund Transfer
LOG_00110286,CUST_06517,2024-12-19,Transfers,32.6,Card Management
LOG_00110287,CUST_03218,2026-03-22,Loans,1.0,Login
LOG_00110288,CUST_00302,2025-02-02,Profile,11.1,Fund Transfer
LOG_00110289,CUST_07755,2026-03-29,Payments,11.1,Bill Payment
LOG_00110290,CUST_02841,2026-05-15,Payments,9.5,Login
LOG_00110291,CUST_02446,2024-08-03,Cards,11.8,Bill Payment
LOG_00110292,CUST_05558,2026-04-05,Accounts,6.6,Bill Payment
LOG_00110293,CUST_06345,2025-04-08,Transfers,2.7,Card Management
LOG_00110294,CUST_02841,2025-05-04,Profile,18.7,Bill Payment
LOG_00110295,CUST_03013,2026-03-14,Transfers,7.8,Profile
LOG_00110296,CUST_08151,2025-08-09,Transfers,3.4,Bill Payment
